Name,Comment,Time,Likes,Reply Count
DILEEP KUMAR,Gajab,2021-12-03T09:58:50Z,0,0
Gaurav Panwar,For 1tb it’s $15750,2021-12-03T09:58:49Z,0,0
Asraful Hossain,Guruji ab views nahi arahe,2021-12-03T09:58:40Z,0,0
rkj venom killer,"<a href=""https://www.youtube.com/watch?v=_xzA-_L0zK4&amp;t=0m58s"">0:58</a> ise dekh kar B.R chopra sir  ki Mahabharat yaad aa gayi jisme samay saari baate batata hai 😄😁😀",2021-12-03T09:58:32Z,1,0
INDIAN PENSPINNER,Me bhi bada ho ke aisa phone banvaunga 😁,2021-12-03T09:58:22Z,0,0
Aditya Pawar,Guruji ke toh maze hai 😎,2021-12-03T09:58:19Z,0,0
Gaurav Panwar,The price is $14680,2021-12-03T09:58:02Z,0,0
Shrawan Singh Chauhan,"Nita ambani to uhi badnam he, asal me gaurav Chaudhary hi gold se lagi chije use karte he",2021-12-03T09:57:54Z,0,0
Dixit Solanki,Drop test toh karo....😓😓😂,2021-12-03T09:57:46Z,0,0
MAROOF SHAIKH,1 lakh $ dollars ke arround hoga,2021-12-03T09:57:10Z,0,0
Bhavesh Kulkarni,Guruji you are the best !,2021-12-03T09:57:02Z,1,0
A TO Z Official Vlog,I have shared your video in many places.  My Facebook Whatsapp!,2021-12-03T09:56:57Z,0,0
You 👊🏻,"What makes this <b>iPhone</b> premium is that although it is covered in Caviar Gold 😮, still it doesn&#39;t have that unbeatable <b>Apple</b> logo at the back.😅",2021-12-03T09:56:52Z,120,5
Narasimha Raju,"Bhai iss phone ko pakadte kaise hai?😂<br>Phone badiya hai, par pakad hi nahi paoge, toh faida kya hua😂",2021-12-03T09:56:33Z,1,0
Injamamul Hoque,Tnq so much guruji …i feel honoured tnq again for giving me this phone. Excited into 100 guruji🥺,2021-12-03T09:56:32Z,1,0
Ayushmaan Patel,Technical Guru ji - Ye iPhone hai<br>Us - Ye kya hi phone hai 😱😱😱,2021-12-03T09:56:27Z,0,0
317boy,Not bad,2021-12-03T09:56:26Z,0,0
Samarth Dhondge official.,Congrats bhai,2021-12-03T09:56:22Z,1,0
cool guys,Guruji giveaway kar do 😁😁,2021-12-03T09:56:18Z,0,0
Alfaz Koradiya,Awesome 🤩,2021-12-03T09:56:15Z,0,0
Shubham Kumar,Toh dusra iPhone 13 pro humko dedo,2021-12-03T09:56:15Z,0,0
Gurdeet Nain,Sometimes &#39;OVER&#39; make things &#39;LOWER&#39;,2021-12-03T09:56:09Z,1,0
A TO Z Official Vlog,I have been watching your video for many years,2021-12-03T09:56:06Z,1,0
BeLiEvEr,Bhaiya ji price to bata dijiye,2021-12-03T09:56:01Z,0,0
Mahendra Patil,Katai chutiya design 🤧🤧,2021-12-03T09:55:50Z,0,0
Md Zaid Changapuri,Chalu Nahi Hota kya,2021-12-03T09:55:50Z,0,0
Arvind Paikrao,Jay ho guruji,2021-12-03T09:55:43Z,0,0
V..  SHORTS.,Yeah,2021-12-03T09:55:41Z,0,0
paramvir singh,Look hi khrab krdi iPhone ki,2021-12-03T09:55:41Z,0,0
Tapos Bakshi 45,nice unboxin vai,2021-12-03T09:55:33Z,0,0
Boombruh Gaming,Kr dho giveaway fir iska bhi,2021-12-03T09:55:32Z,0,0
shahbaz shaikh,Zbrst yaaaar,2021-12-03T09:55:28Z,0,0
Daksh_Sharma_08,Over pover,2021-12-03T09:55:26Z,1,0
shubha mondal,Mujhe to bilkul ghatiya laga !! Bohot ancient type ki hai ... Mujhe agar koi dega to fir bhi mai nehi loonga !! Or itni moti phone kon use karega ! 🙂🙂,2021-12-03T09:55:26Z,1,0
Ramje Bundela,14680$__doller ka hai,2021-12-03T09:55:17Z,0,0
MT SUROJ,Paisa ho to kya hi nhi hota,2021-12-03T09:55:12Z,0,0
Kartik Sharma,12 Lakh ka Phone h bhai 🤣🤣🤣🤣,2021-12-03T09:54:48Z,0,0
Amazing Yash World,Outstanding info,2021-12-03T09:54:41Z,0,0
A TO Z Official Vlog,Love you too Sir,2021-12-03T09:54:30Z,1,0
ABP,Mrwhosetheboss ko b mila h ye,2021-12-03T09:54:27Z,0,0
Aakash Kaul,Iska hi wait tha abhi tk tg n liya kyn ni,2021-12-03T09:54:10Z,0,0
𝐊𝐮𝐧𝐝𝐚𝐧 𝐨𝐟𝐟𝐢𝐜𝐢𝐚𝐥,Hamko bhi lena paisa bataiy,2021-12-03T09:53:54Z,0,0
NOBITA YT,Waste of money you can help needed  and poor people 🥲💔,2021-12-03T09:53:50Z,0,0
Rajan Poddar,"Khatarnaak <br><a href=""http://www.youtube.com/results?search_query=%23nextlevele"">#nextlevele</a>",2021-12-03T09:53:50Z,0,0
Adnan Abbas,Guru ji price too bata doo,2021-12-03T09:53:47Z,0,0
Insanis,Paisa ho to kya nahi ho sakta 🤣🤣,2021-12-03T09:53:43Z,0,0
Aniruddha Mukhopadhyay,Is it costly than a old palsar bike lolll 😆,2021-12-03T09:53:33Z,0,0
𝐊𝐮𝐧𝐝𝐚𝐧 𝐨𝐟𝐟𝐢𝐜𝐢𝐚𝐥,Paisa nhi batay guruji,2021-12-03T09:53:29Z,0,0
serial sitare duniya,Nice vedio,2021-12-03T09:53:26Z,0,0
Mr. Unknown,Puri video b ek b baar apne nai bola ki ye sb ham subscriber k support se possible hua hai....🥺,2021-12-03T09:53:09Z,0,0
Suman B N,Awasome premium looks,2021-12-03T09:53:04Z,0,0
:/,price batao please please,2021-12-03T09:52:52Z,0,0
Parihar ji,Price bta do. Me bhi soch rha hu buy krne ki 😂😂,2021-12-03T09:52:21Z,1,0
Mohit Kumar,Rich bande....🔥🔥,2021-12-03T09:52:06Z,0,0
nice tag you,Very nice World ka iklota phone and youtuber number 1 TG good looking maja a Gaya Sar ji Hai Nahin to kya dekh to liya aapke Hath main,2021-12-03T09:52:04Z,0,0
Sachin Kulumkar Vlogs,Price batao bhai,2021-12-03T09:51:53Z,0,0
Shashikamal Chauhan,Bahut ACCHA laga,2021-12-03T09:51:44Z,0,0
A.K. NISHAD,❤️😍👍🏻🙏🏻,2021-12-03T09:51:36Z,0,0
Dilip Meghwal,Most royalty 🖤,2021-12-03T09:51:35Z,0,0
chetan chauhan,Love your videos sir 😊😊😊😊love you from the bottom of my heart 😊😊😊😊,2021-12-03T09:51:30Z,1,1
gaurav jee,Bakwas he,2021-12-03T09:51:26Z,0,0
Shahil Das,Truly<br>.<br>.<br>.<br>.<br>.<br>.<br>.useless 🙃,2021-12-03T09:51:20Z,1,0
Sahil Srivastava,Ultimate Premiumnes Phone Especially Mars And Moon Meteorite Engraving😳😍💯❤❤❤❤!!..,2021-12-03T09:51:17Z,1,0
Sonu Saini,Mr whoose the boss is better!,2021-12-03T09:51:11Z,0,0
pranav dwivedi,gjb ❤️,2021-12-03T09:51:00Z,0,0
mayank mehra,TG be like dekh rahe ho gareebo itna paisa h mere pass !!,2021-12-03T09:50:58Z,1,0
It's Story Time,Wow kya phone hai,2021-12-03T09:50:53Z,0,0
Abdur Rob,Excellent 👌 guru ji,2021-12-03T09:50:47Z,0,0
Sandeep Rokaya,Amazing 🤩,2021-12-03T09:50:37Z,1,1
Santosh Atkari,Mast guruji,2021-12-03T09:50:27Z,0,0
mayank mehra,Sir purna wala muje dedo !😀,2021-12-03T09:50:25Z,0,0
Abhishek Yadav,"<a href=""https://www.youtube.com/watch?v=_xzA-_L0zK4&amp;t=5m45s"">5:45</a>  ❤️❤️😍",2021-12-03T09:50:18Z,1,0
SAMYAK KAYMAS,"Hmm, pehli baar apko itna excited dekha.",2021-12-03T09:50:06Z,0,0
Rohit Bane,Kimat to bol shyad kharid lu,2021-12-03T09:50:04Z,0,0
Divyansh Verma,Amazing bro,2021-12-03T09:49:47Z,1,0
Ray X.R,Giveaway,2021-12-03T09:49:46Z,1,0
Arjun,Bhaut sasta hai,2021-12-03T09:49:27Z,0,0
ANMOL VLOGS,"<a href=""http://www.youtube.com/results?search_query=%23184aapke"">#184aapke</a> new phone Ki price kitni hai",2021-12-03T09:49:19Z,0,0
Afroz Ansari,What a phone I love that,2021-12-03T09:49:10Z,1,0
Ak'z Mode,"14,000$ ka hai",2021-12-03T09:49:00Z,0,0
Satyam 21dece08,Congratulations sir,2021-12-03T09:49:00Z,0,0
ONLY FACTS,Nice bhai,2021-12-03T09:48:57Z,0,0
𝙎𝙃𝙄𝙑𝘼𝙈,"Hamrare Pass To Poco X3 Pro Bhi Nahi Hai Ki Bgmi Khel Sake 🙄, Aur Guruji to Alag Level Ke Phones Rakhte Hai , Guruji Aap Meri Comment Padh Rahe Ho To Ek Gaming Phone Dedo",2021-12-03T09:48:49Z,1,0
Raghu Sriramula,Mahabharat intro achha laga,2021-12-03T09:48:39Z,0,0
Ravi jat,Waw sir,2021-12-03T09:48:38Z,0,0
Autonomy,Likely guruji,2021-12-03T09:48:11Z,0,0
Rajesh Kumar,Price?,2021-12-03T09:48:10Z,0,0
Nikhil Thakur,AAP or aapke smart phone jesa koi bhi nahi hai,2021-12-03T09:48:06Z,0,0
Kaushik Bhalotia,37 to 40 lacs rs. is the price of this customised phone...Jitta ka log ghar kharid te hai utta ka bhai ne phone kharida hai...🤣🤣,2021-12-03T09:48:03Z,0,0
The Ashwani,1 crore ka hoga,2021-12-03T09:48:00Z,0,0
ritesh bhise,GYM Hard workout 💪<br>Guruji sir❤,2021-12-03T09:47:41Z,0,0
Pranav Ghonasgi,Bahut accha laga very expensive😱😱😱😱😱,2021-12-03T09:47:28Z,0,0
Md Usman,Bakchodi hai😂,2021-12-03T09:47:28Z,0,0
Rana Majumder,Dubai wale bahut kharcha karte agar mere papa mujhe Aisa koi iPhone premium intoo 100000000$ 😅,2021-12-03T09:47:24Z,0,0
Rohan Sabade,Sab thik hai par isko pocket me fit kaise karoge guruji 😅 btw loved the video,2021-12-03T09:47:15Z,0,0
ANODOMINATE,"Ye dukh ek 10TH CLASS ka student hi samajh sakta hai,video 2.x mai dekhna + next day MATHS BOARD EXAM. xD",2021-12-03T09:47:02Z,0,0
Saurabh Dudhe,🔥🔥,2021-12-03T09:47:01Z,0,0
akhil aki,Richness gone tooo far,2021-12-03T09:47:01Z,0,0
Comedy World,Mujhe to normal wala i phone jada accha laga dekhne me,2021-12-03T09:47:01Z,1,0
Simarjeet Singh,👍🔥,2021-12-03T09:47:00Z,0,0
Mitul Gupta,Hame video mein kehte ho ki paise waste mat karo .....aur khud <br><br>Kya zaroorat h iski apko.....mat karo paise waste,2021-12-03T09:46:54Z,1,0
mayank mehra,Phone mai time dekh skte h na ??,2021-12-03T09:46:45Z,0,0
CHANDAN KUMAR,"<a href=""https://www.youtube.com/watch?v=_xzA-_L0zK4&amp;t=8m30s"">8:30</a> price batana guruji",2021-12-03T09:46:30Z,0,0
Prathem rohra,Bhai pro max Q nhi leya guruji???????,2021-12-03T09:46:09Z,0,0
Pramod Preet,What is the price 🤔,2021-12-03T09:46:03Z,0,0
Adarsh Srivastava addu,"<a href=""http://www.youtube.com/results?search_query=%23ram_ram_ji"">#Ram_Ram_Ji</a>",2021-12-03T09:45:56Z,0,0
Gajendra Shekhawat,Sir phon to bahut acha h is me koi sak nahi h ak baat muj algel lagi is phon me vo h  chote chote moti jo ak taraf se dusri taraf jate h😍😍😍😍❤❤❤❤❤,2021-12-03T09:45:51Z,0,0
Polash saikia,Gaurav bhaiyan ek iPhone humko de do main Assam Ka hoon,2021-12-03T09:45:45Z,0,0
salman,Amezing phone sir 👍👍👍,2021-12-03T09:45:37Z,0,0
ßhargav ßumtariya,Feeling gareeb pro max 😂😂,2021-12-03T09:45:06Z,1,1
SANDIP KHEDKAR,जय हिंद वंदे मातरम् जय महाराष्ट्र जय शिवराय जय शंभुराजे,2021-12-03T09:44:50Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:49Z,0,0
RT143,Love From Bihar,2021-12-03T09:44:39Z,1,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:36Z,0,0
MD TALKIES,Hi everyone yaha pe kaun kaun kolkata se h,2021-12-03T09:44:34Z,0,0
Mr.Mysterious,Philhal Disto hmm karne jsa rahe he isi brand new caviar iPhone 13 ka give a way<br>;),2021-12-03T09:44:31Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:30Z,0,0
Saddam Guru p,Op,2021-12-03T09:44:27Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:23Z,0,0
Krishna Kumar,Bhaiya Apple ka logo missing hai 😂,2021-12-03T09:44:23Z,0,0
Saddam Guru p,"🤲 जिन्दगी में इतने बडे बनो कि अपने माता- पिता कि ख्वाहिश पूरी कर सके 💔🙏,,,,👍",2021-12-03T09:44:23Z,0,0
official _rehan_dhawa,Bhaut khoob tyt sacchi,2021-12-03T09:44:22Z,0,0
ahmad Zia Shahoo,"<a href=""https://youtu.be/y_hFwHFYmxw"">https://youtu.be/y_hFwHFYmxw</a>",2021-12-03T09:44:20Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:18Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:12Z,0,0
SneHal GaMit,Amazing phone,2021-12-03T09:44:10Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:07Z,0,0
Manish Dharaiya,🧡🧡🧡,2021-12-03T09:44:07Z,1,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:44:00Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:43:53Z,0,0
Lokendar kumar,"<a href=""https://youtu.be/amlDVeILmV4"">https://youtu.be/amlDVeILmV4</a>",2021-12-03T09:43:48Z,0,0
Santosh Kumar,Nice phone,2021-12-03T09:43:47Z,0,0
Haris,I think 50-60 lakh ka hoga hi,2021-12-03T09:43:46Z,0,1
Azeem Shaikh,Guru jii aap or aap ka phone BHI Sab se alagh hai  so beautiful mobile,2021-12-03T09:43:45Z,1,0
Navin yadav,OMG😍😍😍😍😍,2021-12-03T09:43:34Z,0,0
Shubham Kabra,Price kya hai,2021-12-03T09:43:34Z,0,0
watch Now,RICH PHONE📱,2021-12-03T09:43:26Z,0,0
MD meraj yt,Sorry,2021-12-03T09:43:25Z,0,0
PRANAV GAMING,Agar guruji ne iska giveaway krdiya to😜🙏🏻😂,2021-12-03T09:43:20Z,0,0
Dharmesh Yadav,Iska drop test kab aayega,2021-12-03T09:43:13Z,1,0
Marvel Clips,Bhai mai tere ko Unsubscribe kr ra hu kyu ki tere channel mai 100AD ata hai 😡😡,2021-12-03T09:43:12Z,1,0
Gamit Nik,Nice,2021-12-03T09:43:11Z,1,0
Lokendar kumar,बहुत अच्छा फोन है पर महगा भी बोतल है,2021-12-03T09:42:57Z,0,0
Nishant,Insane design,2021-12-03T09:42:54Z,0,0
cAr Range,Bhahut mota hai,2021-12-03T09:42:36Z,1,0
Suryansh,Gaurav bro!!<br>Please ye batana apne upcoming videos mein ki wo watch jo bump create kr rha h uske Kaaran ye haath mein uncomfortable feel hota hai ya jo bhi feel hota h 🙂🙂,2021-12-03T09:42:33Z,1,0
Sumit Yadav,Itna khas nhi laga ....gold hai to kya hua ...ua sab aap ka liya banaya gaya hai ...good ...ham to normal bhi ...mill jay I am Happy sir ❤️ .....good bless you ... 😀,2021-12-03T09:42:25Z,0,0
Dhanraj Waghulde,So cute,2021-12-03T09:42:25Z,0,0
Sk Imamuddin,Bakwas phone😩,2021-12-03T09:42:23Z,0,0
Manish Dharaiya,ultimately luxurious 💛💛💛,2021-12-03T09:42:18Z,6,1
RS Ki Series,Great amazing phone😍😍,2021-12-03T09:42:16Z,0,0
Harkaran Singh,Cool,2021-12-03T09:42:11Z,0,0
Kaushik Majumder,Iss ke upar 𝙅𝘾𝘽 ka cover laga lo to girne ka koi tension nahi 😂😂,2021-12-03T09:42:10Z,0,0
Monojit Banik,Very good sir 😍😍,2021-12-03T09:42:01Z,0,0
Gaurang Bhabhor,Zkassss....<br>❤️U TG Family.,2021-12-03T09:41:58Z,0,0
Himanshu Kelkar,congratulations  👍👍,2021-12-03T09:41:43Z,1,0
Jitendra prajapati,My first goodness 🥇🥇😲😲,2021-12-03T09:41:35Z,0,0
AjeetChauhan143,OMG nice sir,2021-12-03T09:41:21Z,0,0
Omkar Nimkar,"<a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFamily</a> Big fan from Gujarat ❤️🤘🏻",2021-12-03T09:41:11Z,1,0
Himanshu Kelkar,AMEZING GURUJI,2021-12-03T09:41:07Z,1,0
Uvesh Patel 007,So Beautiful ❤️ So Nice ❤️ 🔥🔥🔥🔥,2021-12-03T09:40:52Z,0,0
Amrelian,A1,2021-12-03T09:40:52Z,1,0
Defence Asprint Sonu,Amazing feeling 😊,2021-12-03T09:40:50Z,3,1
Harsh Gupta,Guru ji price kitna hai ?😅,2021-12-03T09:40:47Z,1,0
P_a_p_u_n_,Price batao guruji,2021-12-03T09:40:46Z,0,0
Ayansh Yadav,Pls iska price batao bhaia pls 🇮🇳🇮🇳🇮🇳❤️🔥,2021-12-03T09:40:45Z,0,0
Vishesh Kumar Singh,I am student i want to ipad for study so i unable to purchase ipad so please sir you help me,2021-12-03T09:40:26Z,1,0
Đàrkツ SomeN,Normal phone is best,2021-12-03T09:40:25Z,0,0
Gideon Dihingia,❤️❤️❤️❤️❤️💥💥💥💥💥,2021-12-03T09:40:21Z,0,0
Rachit Kothari,"<a href=""https://www.youtube.com/watch?v=_xzA-_L0zK4&amp;t=10m03s"">10:03</a> best part of vedio",2021-12-03T09:40:19Z,9,0
AKSHATA WADIKAR,Waiting for give away 😂,2021-12-03T09:40:15Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;Congratulations To Everyone Who Comes In Every Single Seconds&quot;,2021-12-03T09:40:14Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;Congratulations To Everyone Who Comes In Every Single Seconds&quot;,2021-12-03T09:40:09Z,1,0
SAMEER Sk,How much price,2021-12-03T09:40:09Z,0,0
Vighnesh Sankaran,🤑🤑🤑🤑,2021-12-03T09:40:05Z,1,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;Congratulations To Everyone Who Comes In Every Single Seconds&quot;,2021-12-03T09:40:04Z,1,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;Congratulations To Everyone Who Comes In Every Single Seconds&quot;,2021-12-03T09:40:00Z,2,1
ATTITUDE K.O,&quot;Life is a short thing&quot;<br>&quot;Girlfriend is nothing&quot;<br>&quot;Mother father and gods everything&quot;<br>&quot;Support to everything &quot;😍❤🥺,2021-12-03T09:39:57Z,52,2
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;Congratulations To Everyone Who Comes In Every Single Seconds&quot;,2021-12-03T09:39:56Z,1,1
sanjay Sharma,Agar aap ne ye phone ko le kar india me showoff kiya to chor le kar bhag jayega 😂😂,2021-12-03T09:39:56Z,0,0
Dream art,Love you guruji,2021-12-03T09:39:54Z,0,0
Vighnesh Sankaran,❤️❤️❤️❤️❤️,2021-12-03T09:39:52Z,1,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:49Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:46Z,0,0
Racer Pratap 04,जिंदाबाद,2021-12-03T09:39:43Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:43Z,0,0
vivek gulati,Price starts from 12750 USD for this edition i phones.,2021-12-03T09:39:40Z,8,1
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:39Z,0,0
Racer Pratap 04,जबर्दस्त,2021-12-03T09:39:38Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:35Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:33Z,0,0
Racer Pratap 04,शानदार,2021-12-03T09:39:32Z,0,0
as_@#,Op,2021-12-03T09:39:32Z,0,0
SUBBING BACK TO EVERYONE WHO SUBBS TO ME,&quot;&quot;Congrats to Everyone who is Early And who Found this Comment&quot;&quot;🏆,2021-12-03T09:39:28Z,0,0
Divyesh Jotaniya,The person remains always same gauravbhai but time plays the game,2021-12-03T09:39:27Z,0,0
ZERO HEART,Guruji bohat sahi hain aapka new phone.,2021-12-03T09:39:17Z,0,0
Sarthak Kondawar,Price batao guruji,2021-12-03T09:39:13Z,0,0
Vikalp Singh,Pehle wala phone kidhar gaya,2021-12-03T09:38:57Z,0,0
STUDIO SONG HD,aapke video me bahut ad aata hai,2021-12-03T09:38:56Z,1,0
shahbaz zaheer,Price batao guru ji 😮,2021-12-03T09:38:39Z,0,0
Roaster Toaster Vlogs,30L only,2021-12-03T09:38:35Z,0,0
Vivek Chauhan,Fantastic gurujii 💯💯,2021-12-03T09:38:23Z,0,0
SUSHANT King,Iska price kitna hai ???🤔,2021-12-03T09:38:10Z,0,0
Kυƙƙυ,Amazzzzzziiing 💯💯💯💯,2021-12-03T09:38:10Z,0,0
Raj Bhai,Tabhi hai,2021-12-03T09:37:34Z,1,0
Md Arman,Nice video,2021-12-03T09:37:33Z,1,0
Manish Dharaiya,this is ultimately luxury 😀😀❤️❤️❤️ congratulations 🔥,2021-12-03T09:37:31Z,9,1
Shahid Akhter,Apple iPhone without Apple logo 😂😂,2021-12-03T09:37:27Z,1,0
Amit Kadakia,Bhai price bhi bata dete,2021-12-03T09:37:12Z,0,0
ABHAY,VIBRANIUM KYU NHI. ❓💰,2021-12-03T09:37:11Z,0,0
Sushant Study's,Glass phoot gya toh gold balls hi ekhta krte rehjayenge 😂😂🤣🤣😂😂😂😂😂😂,2021-12-03T09:37:04Z,1,0
Nikxitt,Mujhe toh bass ek iphone mil jaaye wohi badi baat hai 🥺🥺,2021-12-03T09:37:04Z,0,0
MS Suskar,Josh josh mein giveaway mat kar dena 😅😂,2021-12-03T09:36:56Z,0,0
Vaibhav Shaw,Not good for youth viewers,2021-12-03T09:36:52Z,0,0
Karan Chahar,Giveaway kr do sir,2021-12-03T09:36:49Z,0,0
Raj Shah,Paisa barbad,2021-12-03T09:36:48Z,0,0
Karan Shukla,Mai samay hoon<br>So funny 😆😆,2021-12-03T09:36:47Z,1,0
Rathod Calvin,Congratulations bro,2021-12-03T09:36:36Z,0,0
Subranth Jana,Sahi hai ! 👍,2021-12-03T09:36:31Z,0,0
Divyang Gadhvi,Bhai kya bawal aadmi h yeh🔥🔥,2021-12-03T09:36:25Z,0,0
Biswas Babu,"Price agar batana hi nahi tha to my most expensive i phone likhne ka kya matlab,",2021-12-03T09:36:13Z,0,0
Vaibhav Shaw,Bhai show off,2021-12-03T09:36:13Z,1,0
Manish Dharaiya,me samay hu ❤️❤️❤️🔥🔥🔥,2021-12-03T09:36:06Z,1,0
Gajanand Bhardwaj,One of the best piece and for best person Gaurav bhai ji,2021-12-03T09:36:05Z,0,0
Banrap Jyrwa,We have no idea how to comment. <br>👍👍👍👍👍👍👍👍👍👍👍👍,2021-12-03T09:36:04Z,0,0
👉🥺broken heart 💔,❤️❤️❤️❤️,2021-12-03T09:36:02Z,0,0
Atul Sw,Bhai ya giveaway mako kar rana,2021-12-03T09:36:01Z,0,0
Fouzi ♛Ｂｉｋａｓｈ Gemar,Ek number 👍,2021-12-03T09:35:37Z,0,0
Aman Saini,Can I get a Herat from guruji,2021-12-03T09:35:36Z,1,0
Mr Amar,Bhai andha paisa 😍😍,2021-12-03T09:35:33Z,0,0
Tech Informer,Guruji showing off his richness only,2021-12-03T09:35:30Z,1,0
Granth MaloniaXC17,Bhai 13 pro mako da do,2021-12-03T09:35:22Z,0,0
Gamit Rashik,Ohh bhai 😱😱😱Omg Kismat me milta hai 🤩,2021-12-03T09:35:10Z,0,0
Abhishek Sharma,My ne apne jivan me pehli bar ye phone ki modeling dekhi hi,2021-12-03T09:35:05Z,0,0
Karandeep Singh,Simplicity is best (in my point of view),2021-12-03T09:34:56Z,2,1
Astronomy & Cosmology,<b>Guess the price</b> 😂🤔🤔,2021-12-03T09:34:48Z,1,0
A for Ahmad,13 pro max ko q ni karwaya ap nayy 13 pro ko he q karwaya,2021-12-03T09:34:31Z,0,0
HILARIOUS BOYS,Nice hai sir I like it 👌💯😍😍😍,2021-12-03T09:34:25Z,0,0
